Sigma_Inter	Kuramoto_R	Power_Avg	Shannon_H	Mutual_Info
0.0	0.9995256086630572	10.671134483019612	0.934068055375491	2.067686948383124
0.010101010101010102	0.9994304970861113	7.46462454697672	0.9506720926870659	2.0493752209787317
0.020202020202020204	0.9991768475765472	11.17450487692834	1.0443255526962933	1.998264128102172
0.030303030303030304	0.9984537406587395	11.949757902865946	1.0707202712709103	1.8752673008161294
0.04040404040404041	0.9980146536304101	9.698673108648398	1.352537845621092	1.741210960180953
0.050505050505050504	0.9971742033704948	9.581876031236975	1.4972319571315182	1.8333754444423604
0.06060606060606061	0.9954024125200412	9.832000091718182	1.7379503735554969	1.895068867231285
0.0707070707070707	0.9932386610784588	11.040612982413757	2.0446347357647428	1.7181470197279114
0.08080808080808081	0.9944915116432451	7.369184953885313	1.8481575021239385	1.7218684752022717
0.09090909090909091	0.9913321876391129	8.935666824586585	2.1515624247820506	1.7344611007029653
0.10101010101010101	0.9892430387691543	9.242062977799746	2.2441568138011636	1.7504844341258337
0.1111111111111111	0.9894824336192559	7.3647959689368845	2.195603454249098	1.7643842984403002
0.12121212121212122	0.9841803480177284	10.965051025298429	2.4797670060107784	1.7441582282206092
0.13131313131313133	0.980415025200935	10.856256519743921	2.6871104250806175	1.695124912271432
0.1414141414141414	0.9820007527727216	7.51052428232031	2.5989914791206647	1.674008860973151
0.15151515151515152	0.9745530762933798	9.5497289202776	2.7905699497423293	1.705011911996001
0.16161616161616163	0.972789285552241	9.477880219346003	2.8097855767687836	1.7095388585861615
0.1717171717171717	0.9749185906701605	7.127924882217636	2.775190034185317	1.7212270893680197
0.18181818181818182	0.9610184661599938	9.571972674742302	2.9719272386751046	1.8126652727612618
0.1919191919191919	0.9628684869371548	9.080933175216	2.8884005246620075	1.7329149732640632
0.20202020202020202	0.9557895284058718	10.08241953380361	3.093604115356245	1.716901855532918
0.21212121212121213	0.9642833495954035	6.889696636995531	3.000770119798716	1.6959166410788644
0.2222222222222222	0.9608497333154273	7.716943317229853	2.9242965080748475	1.6972669203686317
0.23232323232323232	0.9586008596683312	6.64395500634893	2.9272770281928318	1.6852016374504708
0.24242424242424243	0.95251338276071	7.319346113292641	3.0067956022803766	1.6713508714320842
0.25252525252525254	0.9517145816566565	6.858096301876807	3.139992154151716	1.7718706569286466
0.26262626262626265	0.9459365964400892	7.174888919902366	3.0272123912883053	1.8532457348025602
0.2727272727272727	0.9521492111223682	5.534154414216127	3.0256126156015535	1.7752241716618273
0.2828282828282828	0.9459191929372551	6.2995054985267736	3.1288205210891644	1.7267704383893117
0.29292929292929293	0.9255179180361213	8.337635860116851	3.2326341340389746	1.7810829861697692
0.30303030303030304	0.9471758779064487	5.582835707278958	3.104346793981256	1.7607523250091823
0.31313131313131315	0.9589592245602524	4.322510263653517	3.077002905493889	1.781535066338415
0.32323232323232326	0.9504114371136431	4.609976971472045	3.0461886841941346	1.7259238645229704
0.3333333333333333	0.924248364932996	7.0012581038043775	3.294493816993717	1.7834555704149504
0.3434343434343434	0.9267224375727209	6.111821045737214	3.310120193657519	1.6853076411216776
0.35353535353535354	0.9298185420949237	5.615984444914216	3.158364962700884	1.7568977530024898
0.36363636363636365	0.9480187547504307	4.02567386359508	3.090771160111961	1.7035953270433102
0.37373737373737376	0.9264114379244281	5.788577729708901	3.274084318506347	1.9016648577521844
0.3838383838383838	0.9316497028099245	4.950773661565215	3.087890260854319	1.8791300293878859
0.3939393939393939	0.9330118539908668	5.073624169061876	3.220764152918124	1.6678731547165953
0.40404040404040403	0.9273628629410323	5.16764665514981	3.2270019003315125	1.7397662407130803
0.41414141414141414	0.94120392156881	3.7939929058200446	3.1478955333594	1.8493875265963227
0.42424242424242425	0.9344671182001001	3.880080185351793	3.2904854049957457	1.7127811805246387
0.43434343434343436	0.933272709085126	3.7120150460563734	3.1526257326509017	1.9047644301925928
0.4444444444444444	0.9424414097336175	3.0667474110091817	3.137082261221977	1.6960825512262552
0.45454545454545453	0.9331495590322535	3.474465946624421	3.1932199992804318	1.867284169439138
0.46464646464646464	0.9304471116740781	3.3652041630280367	3.052084311575675	1.8495864223271024
0.47474747474747475	0.933580555590104	3.7641512714160816	3.2668862865542723	1.6803710567064534
0.48484848484848486	0.9281580370785171	3.2981459602367114	3.22805378349405	1.7916273599942252
0.494949494949495	0.9423323499789849	2.5921766843706138	3.128803481052306	1.7774592891155712
0.5050505050505051	0.9431509608452002	2.554382821132891	3.095733534366802	1.7495392189376155
0.5151515151515151	0.9597989718846403	1.7168058064600737	2.929860486370053	1.6768388873916216
0.5252525252525253	0.943348948657595	2.31808040711943	3.0789321246131056	1.7755805282434043
0.5353535353535354	0.9618894537508791	1.5799402228962496	2.735977612664938	1.7145050238671058
0.5454545454545454	0.9325675149190026	2.90371484774968	3.2412508980239068	1.694703518828599
0.5555555555555556	0.9547018749723598	1.7681080169363832	2.9899141005372547	1.6819690635499096
0.5656565656565656	0.9466629143783962	1.99003952264089	3.0775579250042697	1.8417375632715325
0.5757575757575758	0.9504988273197804	1.8835318439951778	3.1103200122293133	1.6453640354307886
0.5858585858585859	0.9520002984455781	1.8311444193832507	3.0274341333247534	1.7710745070719303
0.5959595959595959	0.9603521963574296	1.3032081467858796	2.863627270971281	1.6434128614805077
0.6060606060606061	0.9429872310369346	2.0167404916940708	3.100337616531549	1.6635352072984853
0.6161616161616161	0.9632597975015004	1.2714597536955297	2.8497965467077524	1.6159112792818824
0.6262626262626263	0.9532421509783451	1.5102891941942638	2.9368889542477925	1.705883309383108
0.6363636363636364	0.9571803345240489	1.5060251213914484	2.945402275678513	1.7266318148221353
0.6464646464646465	0.9646317668916168	1.2038104653842816	2.9092146303314124	1.6629675760746276
0.6565656565656566	0.9641110183791293	1.1786427132064141	2.795275817339872	1.6906873200981567
0.6666666666666666	0.9641922548843731	1.090839475230543	2.7511845001070228	1.6387101308718792
0.6767676767676768	0.963930753004555	1.0520677924564874	2.686178872939135	1.65824653223209
0.6868686868686869	0.972429668799955	0.7888446103318377	2.500001923926167	1.584072933742724
0.696969696969697	0.9708374461929071	1.006486070367336	2.6999026993535438	1.5309362168530742
0.7070707070707071	0.9758903010087722	0.7126292406835986	2.5931131034318344	1.6081983896612921
0.7171717171717171	0.9682770788708115	0.9879270007350239	2.7621189604074545	1.5889288703384015
0.7272727272727273	0.9783236007290049	0.7011133873410919	2.5051423641373374	1.5697513069965365
0.7373737373737373	0.9745498211495974	0.7243112318889298	2.571736859972308	1.6433722570413312
0.7474747474747475	0.9817690596886846	0.539059079617737	2.244772904972824	1.4905365389396057
0.7575757575757576	0.9853016946656198	0.5025129730635354	2.2622851352051474	1.4736240454606904
0.7676767676767676	0.9799076631389128	0.6981041964824125	2.41863888021642	1.6057222265096842
0.7777777777777778	0.9833335193325945	0.5591740811646778	2.2870209891700877	1.5619125532163505
0.7878787878787878	0.9827301319908803	0.6415810783724955	2.3056137424816616	1.5337569938510227
0.797979797979798	0.9857412077462984	0.4526470677476405	1.9836220320319862	1.478211964926921
0.8080808080808081	0.9827294812724578	0.6499535723248115	2.341224558875947	1.5082552588231313
0.8181818181818182	0.9875045396203203	0.5535731749723942	2.135744889398514	1.4922678177801665
0.8282828282828283	0.9887796001082751	0.5033888572933521	2.055332447878704	1.463946012605836
0.8383838383838383	0.9896896101779472	0.40691045076610344	2.147943917547168	1.5250787166311313
0.8484848484848485	0.9895293274388198	0.5152292655637228	2.0238776331180706	1.5003465218528775
0.8585858585858586	0.9908658162188021	0.447790947259999	1.929580119404956	1.5013508869755152
0.8686868686868687	0.9923477930324768	0.4276907708278745	1.9214284542482023	1.480694245148162
0.8787878787878788	0.9944859932048336	0.40520669306492557	1.7207631909550405	1.497141961320559
0.8888888888888888	0.9920318300800596	0.4275702563499709	1.950890712026529	1.4824071893972302
0.898989898989899	0.9935213892547832	0.4507455438659336	1.82956662251206	1.4837291276635458
0.9090909090909091	0.9923240286149022	0.4942933904277905	1.8489823754707932	1.510584387855209
0.9191919191919192	0.9945888915740189	0.4329801384331222	1.7402506348753188	1.490596057107179
0.9292929292929293	0.9947569234228856	0.46720748806339063	1.5637331650442208	1.4663974948813925
0.9393939393939394	0.9917849101840609	0.5062634704755129	2.0250824206814766	1.478585158184015
0.9494949494949495	0.994311750232612	0.4579670838734302	1.7739709273552755	1.5001846084955974
0.9595959595959596	0.9960918951962925	0.4101513520632064	1.5671302876675424	1.5308332583519906
0.9696969696969697	0.9946357031748876	0.46663870257971174	1.7293893447335902	1.5216514149698568
0.9797979797979798	0.9952547621835907	0.4114596359204861	1.7442244388186334	1.521339019764472
0.98989898989899	0.9949093853849533	0.4823520404969898	1.8063047601359699	1.5410778350026293
1.0	0.9965899258004178	0.47423471315667687	1.5407599329897725	1.5624217932342102
